,StartTimestamp,DurationHours,GridLoadLevel,UserChargingPreference,PricingTier,ChargingStationAvailability
301,2024-01-31 15:07:08.051067,1.6390551445882764,Low,Standard Charge,Mid-Peak,Medium
302,2024-01-31 14:07:08.051067,0.5226534797342656,High,Fast Charge,Mid-Peak,High
303,2024-01-31 03:07:08.051067,1.6187228692210713,High,Standard Charge,Off-Peak,Low
304,2024-01-31 12:07:08.051067,2.353446549105781,Low,Standard Charge,Peak,Low
305,2024-01-31 08:07:08.051067,3.6427176757997977,Medium,Fast Charge,Mid-Peak,Low
306,2024-01-31 15:07:08.051067,0.7989675539105994,Low,Standard Charge,Peak,Medium
307,2024-01-31 13:07:08.051067,3.666913477050669,Medium,Fast Charge,Mid-Peak,Medium
308,2024-01-31 04:07:08.051067,3.067142749318583,High,Fast Charge,Off-Peak,Medium
309,2024-01-31 21:07:08.051067,3.8792677430109115,Low,Standard Charge,Off-Peak,Low
310,2024-01-31 22:07:08.051067,0.7038308933575976,Low,Standard Charge,Off-Peak,High
311,2024-01-31 11:07:08.051067,3.1219537307191256,Low,Fast Charge,Mid-Peak,High
312,2024-01-31 11:07:08.051067,0.6006339609724735,High,Fast Charge,Mid-Peak,High
313,2024-01-31 11:07:08.051067,3.7971354287875045,High,Standard Charge,Mid-Peak,Medium
314,2024-01-31 04:07:08.051067,2.528124601328354,Low,Standard Charge,Off-Peak,High
315,2024-01-31 20:07:08.051067,3.5664502752348355,Low,Fast Charge,Off-Peak,High
316,2024-01-31 09:07:08.051067,3.0128886165993203,High,Fast Charge,Peak,Low
317,2024-01-31 18:07:08.051067,2.1529640216303045,Medium,Standard Charge,Peak,Medium
318,2024-01-31 17:07:08.051067,2.933120214852999,Medium,Fast Charge,Mid-Peak,Low
319,2024-01-31 04:07:08.051067,1.3281456179121174,Medium,Fast Charge,Off-Peak,High
320,2024-01-31 16:07:08.051067,3.9459278824977004,Medium,Fast Charge,Mid-Peak,Low
321,2024-01-31 03:07:08.051067,2.7642989229599686,High,Standard Charge,Off-Peak,High
322,2024-01-31 17:07:08.051067,0.5929627239238976,High,Fast Charge,Mid-Peak,Low
323,2024-01-31 17:07:08.051067,3.507285236541083,Medium,Standard Charge,Peak,Low
324,2024-01-31 00:07:08.051067,1.430922434298405,High,Standard Charge,Off-Peak,High
325,2024-01-31 10:07:08.051067,3.0112001846858716,High,Fast Charge,Mid-Peak,Medium
326,2024-01-31 10:07:08.051067,1.0758255450169785,High,Standard Charge,Peak,Medium
327,2024-01-31 11:07:08.051067,1.9823432999051114,High,Standard Charge,Mid-Peak,Medium
328,2024-01-31 14:07:08.051067,0.5803993312677147,Medium,Fast Charge,Mid-Peak,Medium
329,2024-01-31 17:07:08.051067,1.4632103544779973,Low,Standard Charge,Mid-Peak,Low
330,2024-01-31 22:07:08.051067,2.2351234863182574,Low,Fast Charge,Off-Peak,Medium
331,2024-01-31 04:07:08.051067,2.859900698409487,High,Fast Charge,Off-Peak,Medium
332,2024-01-31 02:07:08.051067,1.3032858678540915,Medium,Standard Charge,Off-Peak,Low
333,2024-01-31 22:07:08.051067,0.8689777802217853,High,Standard Charge,Off-Peak,Medium
334,2024-01-31 10:07:08.051067,3.8762129781077284,Low,Fast Charge,Peak,Low
335,2024-01-31 20:07:08.051067,0.8609978778901479,High,Standard Charge,Off-Peak,Medium
336,2024-01-31 14:07:08.051067,0.7623488382258541,High,Fast Charge,Peak,Medium
337,2024-01-31 04:07:08.051067,1.5894616840962554,High,Standard Charge,Off-Peak,Medium
338,2024-01-31 00:07:08.051067,2.0436552806179096,Medium,Fast Charge,Off-Peak,Low
339,2024-01-31 19:07:08.051067,2.1283963599035043,Medium,Standard Charge,Off-Peak,Medium
340,2024-01-31 18:07:08.051067,2.074119479614567,Medium,Standard Charge,Peak,Low
341,2024-01-31 18:07:08.051067,3.711964303697336,Medium,Standard Charge,Peak,Medium
342,2024-01-31 01:07:08.051067,1.8107166706657658,High,Fast Charge,Off-Peak,High
343,2024-01-31 22:07:08.051067,0.5197208198373524,Medium,Standard Charge,Off-Peak,High
344,2024-01-31 13:07:08.051067,3.3038256192746154,Low,Fast Charge,Mid-Peak,Medium
345,2024-01-31 04:07:08.051067,1.246693750466482,Medium,Fast Charge,Off-Peak,Medium
346,2024-01-31 12:07:08.051067,1.492593216037089,High,Standard Charge,Mid-Peak,Medium
347,2024-01-31 04:07:08.051067,2.3016764647961496,Low,Standard Charge,Off-Peak,High
348,2024-01-31 10:07:08.051067,0.6612182432442913,Low,Standard Charge,Mid-Peak,Medium
349,2024-01-31 22:07:08.051067,1.9312750381697432,Medium,Standard Charge,Off-Peak,High
350,2024-01-31 04:07:08.051067,1.4142357108095691,High,Fast Charge,Off-Peak,Low
351,2024-01-30 23:07:08.051067,3.154819432533028,Low,Fast Charge,Off-Peak,High
352,2024-01-31 08:07:08.051067,3.3843874892481525,High,Standard Charge,Mid-Peak,Medium
353,2024-01-31 02:07:08.051067,3.0444490674725553,High,Standard Charge,Off-Peak,High
354,2024-01-31 02:07:08.051067,3.885275948005856,High,Standard Charge,Off-Peak,Medium
355,2024-01-31 20:07:08.051067,2.1655884294149272,High,Standard Charge,Off-Peak,High
356,2024-01-31 15:07:08.051067,3.075697706570357,Low,Standard Charge,Peak,High
357,2024-01-31 18:07:08.051067,1.358936498360186,High,Standard Charge,Mid-Peak,Low
358,2024-01-31 01:07:08.051067,2.7539173127127436,High,Standard Charge,Off-Peak,Low
359,2024-01-31 20:07:08.051067,1.5144392063190693,Medium,Standard Charge,Off-Peak,Low
360,2024-01-31 12:07:08.051067,3.1658700789940686,Low,Fast Charge,Mid-Peak,Low
361,2024-01-31 18:07:08.051067,2.6441114143920648,High,Standard Charge,Mid-Peak,Medium
362,2024-01-31 02:07:08.051067,0.9255765450253255,High,Fast Charge,Off-Peak,High
363,2024-01-31 10:07:08.051067,0.9321682818490102,Medium,Standard Charge,Mid-Peak,Medium
364,2024-01-31 04:07:08.051067,3.6708694350402507,High,Fast Charge,Off-Peak,Medium
365,2024-01-31 12:07:08.051067,3.505240216520479,High,Fast Charge,Mid-Peak,Medium
366,2024-01-31 10:07:08.051067,3.3678071161749332,High,Standard Charge,Peak,Low
367,2024-01-31 01:07:08.051067,2.760655822600184,Medium,Fast Charge,Off-Peak,Medium
368,2024-01-31 10:07:08.051067,3.320523132952839,Low,Standard Charge,Peak,Low
369,2024-01-31 21:07:08.051067,1.8257672792583022,Low,Standard Charge,Off-Peak,High
370,2024-01-31 15:07:08.051067,2.9214058225075448,Medium,Fast Charge,Mid-Peak,Low
371,2024-01-31 06:07:08.051067,0.8393607252979387,Low,Standard Charge,Mid-Peak,Medium
372,2024-01-31 15:07:08.051067,3.643095867656106,Low,Standard Charge,Peak,High
373,2024-01-31 13:07:08.051067,1.463800549025818,Medium,Fast Charge,Mid-Peak,Low
374,2024-01-31 16:07:08.051067,3.017564656365672,High,Standard Charge,Mid-Peak,High
375,2024-01-31 19:07:08.051067,3.447957008422884,Low,Standard Charge,Off-Peak,Low
376,2024-01-31 21:07:08.051067,2.9838703141333007,Medium,Standard Charge,Off-Peak,Medium
377,2024-01-31 08:07:08.051067,2.79156540076151,Medium,Fast Charge,Peak,High
378,2024-01-31 15:07:08.051067,2.138067534499787,High,Fast Charge,Mid-Peak,Low
379,2024-01-31 03:07:08.051067,3.0653864842243195,Low,Fast Charge,Off-Peak,Low
380,2024-01-31 15:07:08.051067,2.751222166509918,High,Fast Charge,Mid-Peak,Low
381,2024-01-31 15:07:08.051067,3.033408666474325,Low,Fast Charge,Mid-Peak,Medium
382,2024-01-31 04:07:08.051067,2.1024123896469997,High,Standard Charge,Off-Peak,Low
383,2024-01-31 05:07:08.051067,0.9580564435537332,Medium,Fast Charge,Off-Peak,Medium
384,2024-01-31 02:07:08.051067,2.5417381505146075,Low,Standard Charge,Off-Peak,Medium
385,2024-01-31 13:07:08.051067,0.7838318570878647,High,Standard Charge,Peak,Medium
386,2024-01-31 02:07:08.051067,3.7648964651619403,Low,Standard Charge,Off-Peak,High
387,2024-01-30 23:07:08.051067,2.4172392391044184,Medium,Standard Charge,Off-Peak,High
388,2024-01-31 09:07:08.051067,0.898093701226768,Low,Fast Charge,Mid-Peak,High
389,2024-01-31 14:07:08.051067,1.2880671305378513,Medium,Standard Charge,Mid-Peak,Low
390,2024-01-31 14:07:08.051067,0.7402692345059985,Medium,Standard Charge,Mid-Peak,Low
391,2024-01-31 17:07:08.051067,3.9416312549889954,High,Standard Charge,Mid-Peak,Low
392,2024-01-31 06:07:08.051067,0.7991333836307456,Medium,Standard Charge,Mid-Peak,Low
393,2024-01-31 09:07:08.051067,3.6266535474885373,High,Fast Charge,Mid-Peak,Low
394,2024-01-31 12:07:08.051067,3.138563464077217,Medium,Fast Charge,Mid-Peak,High
395,2024-01-31 21:07:08.051067,0.8309781319630949,High,Standard Charge,Off-Peak,Medium
396,2024-01-31 20:07:08.051067,1.2534085778264932,Medium,Fast Charge,Off-Peak,High
397,2024-01-31 02:07:08.051067,0.6169629733766335,Medium,Standard Charge,Off-Peak,Low
398,2024-01-31 07:07:08.051067,2.769819929394955,Low,Standard Charge,Peak,High
399,2024-01-31 13:07:08.051067,2.0849896889497312,High,Fast Charge,Mid-Peak,Medium
400,2024-01-31 00:07:08.051067,2.5563472468107187,High,Fast Charge,Off-Peak,High
401,2024-01-31 00:07:08.051067,3.0827197453778847,Low,Standard Charge,Off-Peak,Low
402,2024-01-31 22:07:08.051067,2.697012580813463,Low,Fast Charge,Off-Peak,Medium
403,2024-01-31 09:07:08.051067,3.427621284189602,High,Fast Charge,Mid-Peak,High
404,2024-01-31 06:07:08.051067,0.568428884599981,High,Standard Charge,Mid-Peak,Medium
405,2024-01-31 06:07:08.051067,1.5179481745504542,High,Standard Charge,Peak,Medium
406,2024-01-31 05:07:08.051067,2.7090698255380934,Medium,Standard Charge,Off-Peak,Low
407,2024-01-30 23:07:08.051067,2.2370392046457646,Medium,Fast Charge,Off-Peak,High
408,2024-01-31 12:07:08.051067,3.584963861873158,Medium,Standard Charge,Peak,High
409,2024-01-31 14:07:08.051067,2.823276691745023,High,Standard Charge,Peak,Medium
410,2024-01-31 06:07:08.051067,2.400818083979652,Low,Fast Charge,Peak,Low
411,2024-01-31 02:07:08.051067,1.4738919557235757,Medium,Fast Charge,Off-Peak,Low
412,2024-01-31 14:07:08.051067,3.977293385086036,High,Fast Charge,Mid-Peak,High
413,2024-01-31 19:07:08.051067,2.970129843200192,Medium,Fast Charge,Off-Peak,High
414,2024-01-31 15:07:08.051067,0.5509710895854669,Medium,Fast Charge,Peak,High
415,2024-01-31 08:07:08.051067,2.9183836047209364,Medium,Standard Charge,Mid-Peak,Low
416,2024-01-31 13:07:08.051067,3.7441168236805047,Medium,Standard Charge,Mid-Peak,Medium
417,2024-01-31 20:07:08.051067,1.9064060653746449,Low,Fast Charge,Off-Peak,Medium
418,2024-01-31 11:07:08.051067,1.5709473994060408,Low,Standard Charge,Mid-Peak,High
419,2024-01-31 06:07:08.051067,2.7296526928845486,Low,Standard Charge,Mid-Peak,Low
420,2024-01-31 16:07:08.051067,1.9668034813139426,Low,Standard Charge,Mid-Peak,Medium
421,2024-01-31 12:07:08.051067,3.096776606600935,Low,Standard Charge,Mid-Peak,High
422,2024-01-31 22:07:08.051067,1.3716008285144705,High,Fast Charge,Off-Peak,Low
423,2024-01-31 07:07:08.051067,3.7110355195811136,Medium,Standard Charge,Peak,Medium
424,2024-01-31 13:07:08.051067,2.519778982710389,High,Standard Charge,Peak,Low
425,2024-01-31 04:07:08.051067,2.254935818324874,Low,Standard Charge,Off-Peak,Low
426,2024-01-31 15:07:08.051067,2.571623916612114,Medium,Fast Charge,Peak,Medium
427,2024-01-31 10:07:08.051067,1.0194059543113938,Medium,Fast Charge,Mid-Peak,Low
428,2024-01-31 03:07:08.051067,1.4823027762921384,Low,Standard Charge,Off-Peak,Low
429,2024-01-31 04:07:08.051067,2.3261816087035614,High,Standard Charge,Off-Peak,High
430,2024-01-31 03:07:08.051067,1.5891111594036083,Medium,Standard Charge,Off-Peak,Medium
431,2024-01-31 13:07:08.051067,1.4906365185500068,High,Fast Charge,Peak,High
432,2024-01-31 01:07:08.051067,2.0074964732719116,Medium,Standard Charge,Off-Peak,Medium
433,2024-01-31 00:07:08.051067,3.91708816928867,High,Standard Charge,Off-Peak,Low
434,2024-01-31 11:07:08.051067,0.6043171356441601,Medium,Standard Charge,Mid-Peak,Low
435,2024-01-31 22:07:08.051067,3.2827465399994002,Low,Fast Charge,Off-Peak,Low
436,2024-01-31 09:07:08.051067,1.1345386166416151,High,Standard Charge,Peak,High
437,2024-01-31 07:07:08.051067,2.7949587894285126,Low,Standard Charge,Mid-Peak,Medium
438,2024-01-31 14:07:08.051067,3.9229796444840495,High,Fast Charge,Mid-Peak,High
439,2024-01-31 21:07:08.051067,2.85638404421619,Low,Fast Charge,Off-Peak,Medium
440,2024-01-31 02:07:08.051067,2.9999072706775274,High,Fast Charge,Off-Peak,Medium
441,2024-01-31 07:07:08.051067,1.6808196708230438,High,Standard Charge,Peak,High
442,2024-01-31 18:07:08.051067,2.6185534467323537,Medium,Standard Charge,Mid-Peak,High
443,2024-01-31 10:07:08.051067,1.0270339751074296,Low,Fast Charge,Mid-Peak,Low
444,2024-01-31 09:07:08.051067,2.2322675737801942,Low,Fast Charge,Mid-Peak,Low
445,2024-01-31 22:07:08.051067,3.7071174365427524,Medium,Fast Charge,Off-Peak,High
446,2024-01-30 23:07:08.051067,2.7814591067308556,High,Standard Charge,Off-Peak,High
447,2024-01-31 21:07:08.051067,2.0061373832406115,Medium,Standard Charge,Off-Peak,High
448,2024-01-31 22:07:08.051067,3.227701803221932,Medium,Fast Charge,Off-Peak,High
449,2024-01-31 11:07:08.051067,2.821757060750011,High,Fast Charge,Mid-Peak,Low
450,2024-01-31 18:07:08.051067,0.8337867159670598,Low,Standard Charge,Mid-Peak,Low
451,2024-01-31 07:07:08.051067,3.7080006863193757,Medium,Standard Charge,Peak,Low
452,2024-01-31 13:07:08.051067,0.9967431183837022,Low,Fast Charge,Peak,High
453,2024-01-31 15:07:08.051067,0.861023340698757,Low,Fast Charge,Peak,Low
454,2024-01-31 00:07:08.051067,1.8177996715503943,Medium,Standard Charge,Off-Peak,Low
455,2024-01-31 15:07:08.051067,2.620755366910095,High,Fast Charge,Mid-Peak,Low
456,2024-01-30 23:07:08.051067,1.2525642247509978,Low,Standard Charge,Off-Peak,Low
457,2024-01-31 00:07:08.051067,3.228299035097532,Medium,Fast Charge,Off-Peak,High
458,2024-01-31 03:07:08.051067,2.7830450410280725,Medium,Standard Charge,Off-Peak,Medium
459,2024-01-31 11:07:08.051067,3.0995304830025705,Low,Fast Charge,Peak,High
460,2024-01-31 20:07:08.051067,3.063773379226726,Medium,Standard Charge,Off-Peak,High
461,2024-01-31 10:07:08.051067,1.5018595099627439,Low,Fast Charge,Peak,Low
462,2024-01-31 03:07:08.051067,0.6953684349022915,Low,Fast Charge,Off-Peak,Medium
463,2024-01-31 06:07:08.051067,1.7706660748771264,Low,Fast Charge,Peak,Low
464,2024-01-31 16:07:08.051067,1.8842628145567568,High,Standard Charge,Mid-Peak,Low
465,2024-01-30 23:07:08.051067,2.1835131850598772,Low,Standard Charge,Off-Peak,Medium
466,2024-01-31 03:07:08.051067,2.6969468446512326,High,Standard Charge,Off-Peak,High
467,2024-01-31 20:07:08.051067,0.6073230305268387,Medium,Standard Charge,Off-Peak,Medium
468,2024-01-31 02:07:08.051067,2.0248818293725845,Low,Fast Charge,Off-Peak,High
469,2024-01-31 11:07:08.051067,1.2511024638204638,Low,Standard Charge,Peak,High
470,2024-01-31 19:07:08.051067,2.8773026993168282,High,Standard Charge,Off-Peak,Medium
471,2024-01-31 11:07:08.051067,1.8807551879590019,Low,Standard Charge,Peak,Medium
472,2024-01-31 01:07:08.051067,1.872856092797761,High,Standard Charge,Off-Peak,Medium
473,2024-01-31 00:07:08.051067,0.92150432676568,Medium,Standard Charge,Off-Peak,High
474,2024-01-31 00:07:08.051067,3.8490644347826475,Medium,Standard Charge,Off-Peak,High
475,2024-01-31 17:07:08.051067,3.926689675582296,High,Standard Charge,Peak,High
476,2024-01-31 15:07:08.051067,1.535262925750493,Medium,Fast Charge,Peak,Medium
477,2024-01-31 08:07:08.051067,1.0321626052421748,Low,Standard Charge,Mid-Peak,Medium
478,2024-01-31 09:07:08.051067,0.8044969262819238,Low,Fast Charge,Peak,Medium
479,2024-01-31 08:07:08.051067,3.9656051387360445,Low,Fast Charge,Mid-Peak,High
480,2024-01-31 06:07:08.051067,3.9069359991797628,Low,Fast Charge,Peak,Medium
481,2024-01-31 17:07:08.051067,0.6773265439585503,High,Fast Charge,Peak,Medium
482,2024-01-31 15:07:08.051067,3.984786209545227,Low,Standard Charge,Peak,Low
483,2024-01-31 02:07:08.051067,0.6586611427046574,High,Fast Charge,Off-Peak,High
484,2024-01-31 18:07:08.051067,3.9530636720134424,Medium,Standard Charge,Peak,Low
485,2024-01-31 01:07:08.051067,1.9292552900531088,Medium,Standard Charge,Off-Peak,High
486,2024-01-31 15:07:08.051067,2.732536162527964,High,Standard Charge,Peak,Low
487,2024-01-31 14:07:08.051067,3.113530932638979,Low,Fast Charge,Mid-Peak,High
488,2024-01-31 10:07:08.051067,3.2132046817072126,Medium,Standard Charge,Mid-Peak,Medium
489,2024-01-31 06:07:08.051067,1.0687075080211181,High,Fast Charge,Peak,Medium
490,2024-01-31 02:07:08.051067,2.8848612619419014,Medium,Standard Charge,Off-Peak,Medium
491,2024-01-31 03:07:08.051067,3.45455271046382,Medium,Fast Charge,Off-Peak,Low
492,2024-01-31 08:07:08.051067,3.9014209568361466,Low,Standard Charge,Peak,Medium
493,2024-01-31 15:07:08.051067,3.8631930261328145,Low,Standard Charge,Mid-Peak,Medium
494,2024-01-31 03:07:08.051067,1.2380504180433278,Medium,Fast Charge,Off-Peak,Low
495,2024-01-31 08:07:08.051067,1.6200646803425587,Medium,Standard Charge,Mid-Peak,High
496,2024-01-30 23:07:08.051067,2.5390787807200867,High,Fast Charge,Off-Peak,Medium
497,2024-01-31 21:07:08.051067,0.6117634108941199,Medium,Standard Charge,Off-Peak,Low
498,2024-01-31 21:07:08.051067,2.282122904485724,Low,Standard Charge,Off-Peak,Medium
499,2024-01-31 04:07:08.051067,0.9362857115190382,Low,Fast Charge,Off-Peak,Low
500,2024-01-31 16:07:08.051067,1.3333546415692918,Medium,Fast Charge,Mid-Peak,Medium
501,2024-01-31 11:07:08.051067,3.8192630164408228,Low,Fast Charge,Peak,Low
502,2024-01-31 13:07:08.051067,2.1395936913945293,Medium,Fast Charge,Peak,High
503,2024-01-31 07:07:08.051067,0.7889124383546808,Low,Standard Charge,Peak,Medium
504,2024-01-31 00:07:08.051067,3.5546330376560493,Medium,Fast Charge,Off-Peak,Medium
505,2024-01-31 04:07:08.051067,2.391440343298389,Medium,Standard Charge,Off-Peak,Low
506,2024-01-31 09:07:08.051067,2.1132358615273317,High,Standard Charge,Peak,Low
507,2024-01-30 23:07:08.051067,2.4446903935315087,Medium,Fast Charge,Off-Peak,High
508,2024-01-31 13:07:08.051067,1.6297801153930238,Low,Standard Charge,Mid-Peak,High
509,2024-01-31 18:07:08.051067,0.7668418681077322,High,Fast Charge,Peak,Low
510,2024-01-31 13:07:08.051067,1.6895596565110358,Low,Standard Charge,Peak,Medium
511,2024-01-31 07:07:08.051067,2.877140691473315,Low,Standard Charge,Mid-Peak,High
512,2024-01-31 07:07:08.051067,3.2551746975526354,Medium,Fast Charge,Mid-Peak,High
513,2024-01-31 21:07:08.051067,2.2132748397312736,Low,Standard Charge,Off-Peak,High
514,2024-01-31 17:07:08.051067,0.6605274460365507,Medium,Fast Charge,Peak,High
515,2024-01-31 01:07:08.051067,3.5840611825992186,Medium,Fast Charge,Off-Peak,Low
516,2024-01-31 18:07:08.051067,3.6663554973341754,Low,Standard Charge,Mid-Peak,Medium
517,2024-01-31 13:07:08.051067,2.1295811614784075,Medium,Fast Charge,Peak,High
518,2024-01-31 10:07:08.051067,0.8405008914797938,Low,Fast Charge,Mid-Peak,Medium
519,2024-01-31 00:07:08.051067,2.384765216315892,High,Standard Charge,Off-Peak,High
520,2024-01-31 12:07:08.051067,0.669247899787698,High,Standard Charge,Mid-Peak,High
521,2024-01-31 07:07:08.051067,2.265885893377763,Low,Standard Charge,Peak,Medium
522,2024-01-31 20:07:08.051067,3.275968667210002,Medium,Fast Charge,Off-Peak,Low
523,2024-01-31 18:07:08.051067,1.3600886851453766,High,Fast Charge,Mid-Peak,Low
524,2024-01-31 02:07:08.051067,3.33910821016313,Medium,Standard Charge,Off-Peak,High
525,2024-01-31 17:07:08.051067,2.681929301652336,Low,Fast Charge,Peak,Medium
526,2024-01-31 20:07:08.051067,2.008421989459648,Medium,Fast Charge,Off-Peak,Medium
527,2024-01-31 18:07:08.051067,3.1110771047097265,High,Fast Charge,Mid-Peak,High
528,2024-01-31 17:07:08.051067,2.3620818465857796,High,Standard Charge,Mid-Peak,Medium
529,2024-01-31 11:07:08.051067,3.0728454030487242,High,Standard Charge,Peak,Medium
530,2024-01-31 21:07:08.051067,3.314641300851977,Low,Fast Charge,Off-Peak,Medium
531,2024-01-31 11:07:08.051067,3.5218658272621717,Medium,Fast Charge,Peak,High
532,2024-01-31 15:07:08.051067,3.1750460365091047,Medium,Standard Charge,Peak,High
533,2024-01-31 16:07:08.051067,2.3646995686328935,High,Fast Charge,Mid-Peak,Medium
534,2024-01-31 02:07:08.051067,1.6233378297708563,Medium,Standard Charge,Off-Peak,High
535,2024-01-31 17:07:08.051067,1.4438846490947927,Low,Fast Charge,Peak,Low
536,2024-01-31 22:07:08.051067,2.1873594966367413,Low,Standard Charge,Off-Peak,Medium
537,2024-01-31 13:07:08.051067,1.7992183267525448,High,Standard Charge,Peak,High
538,2024-01-31 15:07:08.051067,2.7094423770441574,Medium,Fast Charge,Peak,High
539,2024-01-31 16:07:08.051067,2.767369068485849,Low,Standard Charge,Mid-Peak,Low
540,2024-01-30 23:07:08.051067,2.417204203557465,Medium,Standard Charge,Off-Peak,Medium
541,2024-01-31 17:07:08.051067,0.6765911200176022,Medium,Fast Charge,Peak,Medium
542,2024-01-31 13:07:08.051067,3.0398633920328044,Low,Fast Charge,Peak,Low
543,2024-01-31 14:07:08.051067,3.744308038662463,Medium,Standard Charge,Mid-Peak,Low
544,2024-01-31 17:07:08.051067,1.3153830522620653,Low,Standard Charge,Mid-Peak,High
545,2024-01-30 23:07:08.051067,1.7978629622051392,Medium,Standard Charge,Off-Peak,Medium
546,2024-01-31 09:07:08.051067,3.2316421735296013,Medium,Standard Charge,Mid-Peak,Medium
